No,Tenth_Percentage,Twelfth_Percentage,College_Tier,Degree,Subjects,UG_Percentage,Internship,Shortlisted_for_Interview,Aptitude_Perc,DS_Alg_Knowledge,Projects,Placed_IT
1730,85,64,tier3,BTech,DS&AI,66,No,No,0,Advanced,Yes,No
1731,77,77,tier3,BTech,CSE,87,Ongoing,Yes,63,Novice,Yes,No
1732,82,93,tier1,BTech,DS&AI,73,No,No,0,Intermediate,No,No
1733,83,68,tier3,BTech,IT,76,Yes,Yes,64,Advanced,No,No
1734,96,55,tier3,BTech,CIVIL,93,Ongoing,Yes,56,Intermediate,No,No
1735,98,60,tier3,BTech,CSE,89,No,Yes,94,Intermediate,Yes,No
1736,83,81,tier2,BTech,ECE,70,Yes,No,0,Intermediate,No,No
1737,94,86,tier2,BTech,MECH,79,No,Yes,53,Novice,Yes,No
1738,83,59,tier3,BTech,CSE,66,Yes,No,0,Novice,Yes,No
1739,69,85,tier2,BTech,CIVIL,91,Ongoing,Yes,67,Advanced,No,No
1740,79,83,tier2,BTech,IT,81,Ongoing,Yes,90,Intermediate,No,No
1741,68,84,tier2,BTech,CIVIL,83,Ongoing,Yes,53,Advanced,Yes,No
1742,86,92,tier1,BTech,IT,62,Yes,No,0,Advanced,Yes,No
1743,73,73,tier3,BTech,EEE,78,Ongoing,Yes,45,Novice,Yes,No
1744,79,77,tier3,BTech,EEE,68,Ongoing,No,0,Novice,Yes,No
1745,77,80,tier2,B.E,MECH,81,Yes,Yes,78,Intermediate,Yes,No
1746,92,67,tier3,BTech,DS&AI,60,Ongoing,No,0,Intermediate,No,No
1747,86,60,tier3,B.E,DS&AI,91,Ongoing,Yes,100,Intermediate,No,No
1748,72,73,tier3,B.E,ECE,61,No,No,0,Novice,No,No
1749,79,66,tier3,B.E,MECH,63,Yes,No,0,Novice,Yes,No
1750,67,91,tier1,B.E,EEE,90,No,Yes,97,Advanced,Yes,No
1751,79,60,tier3,B.E,DS&AI,85,Yes,Yes,95,Novice,Yes,No
1752,93,77,tier3,BTech,DS&AI,89,No,Yes,93,Intermediate,Yes,No
1753,72,60,tier3,BTech,CSE,70,Yes,No,0,Novice,Yes,No
1754,84,81,tier2,BTech,CSE,62,Yes,No,0,Intermediate,Yes,No
1755,73,68,tier3,B.E,MECH,91,Ongoing,Yes,98,Novice,No,No
1756,81,70,tier3,BTech,CIVIL,89,No,Yes,72,Novice,No,No
1757,89,84,tier2,B.E,CSE,61,No,No,0,Intermediate,No,No
1758,70,89,tier2,BTech,IT,73,Ongoing,No,0,Intermediate,No,No
1759,97,85,tier2,B.E,DS&AI,78,No,Yes,73,Advanced,No,No
1760,79,56,tier3,B.E,CIVIL,73,No,No,0,Intermediate,No,No
1761,91,90,tier1,B.E,EEE,69,Ongoing,No,0,Intermediate,No,No
1762,78,90,tier1,B.E,MECH,70,Ongoing,No,0,Intermediate,Yes,No
1763,68,70,tier3,B.E,ECE,80,Yes,Yes,44,Advanced,Yes,No
1764,92,67,tier3,B.E,MECH,94,Yes,Yes,80,Novice,Yes,No
1765,91,74,tier3,BTech,MECH,76,Yes,Yes,74,Advanced,No,No
1766,96,80,tier2,BTech,IT,74,Yes,No,0,Novice,No,No
1767,73,62,tier3,B.E,ECE,62,No,No,0,Advanced,No,No
1768,66,74,tier3,BTech,MECH,77,Ongoing,Yes,69,Novice,Yes,No
1769,75,77,tier3,BTech,MECH,65,Yes,No,0,Novice,Yes,No
1770,86,55,tier3,B.E,MECH,81,Yes,Yes,64,Advanced,Yes,No
1771,69,64,tier3,B.E,EEE,62,Ongoing,No,0,Novice,No,No
1772,82,75,tier3,B.E,CIVIL,63,Yes,No,0,Intermediate,Yes,No
1773,94,76,tier3,B.E,MECH,61,Yes,No,0,Novice,No,No
1774,91,91,tier1,BTech,CIVIL,75,No,No,0,Intermediate,Yes,No
1775,87,94,tier1,BTech,EEE,60,No,No,0,Advanced,Yes,No
1776,97,70,tier3,BTech,IT,66,Ongoing,No,0,Advanced,No,No
1777,85,83,tier2,B.E,CSE,71,No,No,0,Novice,Yes,No
1778,73,95,tier1,B.E,CSE,66,Ongoing,No,0,Intermediate,No,No
1779,79,75,tier3,BTech,DS&AI,95,Ongoing,Yes,45,Advanced,Yes,No
1780,97,56,tier3,B.E,ECE,81,Yes,Yes,35,Intermediate,No,No
1781,67,78,tier3,BTech,CSE,76,No,Yes,55,Intermediate,Yes,No
1782,73,59,tier3,BTech,CIVIL,64,Yes,No,0,Intermediate,Yes,No
1783,92,58,tier3,B.E,EEE,66,Ongoing,No,0,Advanced,Yes,No
1784,74,70,tier3,BTech,IT,77,No,Yes,74,Intermediate,No,No
1785,80,82,tier2,BTech,DS&AI,71,Ongoing,No,0,Intermediate,No,No
1786,95,83,tier2,BTech,CIVIL,82,Yes,Yes,94,Novice,Yes,No
1787,67,69,tier3,BTech,DS&AI,87,Ongoing,Yes,50,Novice,No,No
1788,83,86,tier2,B.E,EEE,63,Ongoing,No,0,Advanced,No,No
1789,77,57,tier3,B.E,EEE,84,No,Yes,67,Intermediate,Yes,No
1790,66,77,tier3,BTech,ECE,69,Ongoing,No,0,Novice,No,No
1791,87,75,tier3,B.E,MECH,85,Yes,Yes,69,Advanced,No,No
1792,73,71,tier3,BTech,MECH,64,No,No,0,Novice,Yes,No
1793,86,60,tier3,B.E,DS&AI,78,No,Yes,53,Intermediate,No,No
1794,98,75,tier3,B.E,DS&AI,93,Yes,Yes,53,Intermediate,Yes,No
1795,81,64,tier3,BTech,EEE,80,Yes,Yes,55,Novice,No,No
1796,81,57,tier3,BTech,DS&AI,62,Yes,No,0,Novice,No,No
1797,83,79,tier3,B.E,EEE,77,Yes,Yes,46,Novice,Yes,No
1798,96,68,tier3,BTech,MECH,69,Ongoing,No,0,Intermediate,Yes,No
1799,84,70,tier3,BTech,ECE,67,No,No,0,Novice,Yes,No
1800,78,58,tier3,B.E,EEE,62,Ongoing,No,0,Advanced,Yes,No
1801,67,67,tier3,BTech,CIVIL,75,Ongoing,No,0,Novice,Yes,No
1802,88,72,tier3,B.E,EEE,92,No,Yes,49,Intermediate,Yes,No
1803,79,77,tier3,B.E,MECH,91,Ongoing,Yes,65,Novice,Yes,No
1804,70,70,tier3,B.E,MECH,60,Yes,No,0,Advanced,Yes,No
1805,74,79,tier3,BTech,IT,64,Ongoing,No,0,Intermediate,Yes,No
1806,68,85,tier2,BTech,ECE,70,Ongoing,No,0,Novice,Yes,No
1807,75,96,tier1,B.E,IT,80,No,Yes,39,Novice,No,No
1808,72,96,tier1,BTech,CSE,67,No,No,0,Novice,Yes,No
1809,84,59,tier3,B.E,CSE,94,No,Yes,62,Novice,No,No
1810,70,55,tier3,BTech,EEE,74,No,No,0,Intermediate,No,No
1811,87,61,tier3,BTech,CSE,89,Yes,Yes,68,Advanced,Yes,No
1812,82,83,tier2,B.E,DS&AI,78,Yes,Yes,80,Advanced,Yes,No
1813,80,65,tier3,BTech,CSE,90,Yes,Yes,53,Advanced,Yes,No
1814,91,93,tier1,B.E,DS&AI,89,Ongoing,Yes,56,Advanced,Yes,No
1815,80,61,tier3,B.E,ECE,60,No,No,0,Advanced,Yes,No
1816,83,65,tier3,B.E,ECE,74,No,No,0,Intermediate,Yes,No
1817,90,77,tier3,BTech,CIVIL,94,No,Yes,55,Novice,Yes,No
1818,83,78,tier3,B.E,DS&AI,86,No,Yes,50,Advanced,No,No
1819,68,92,tier1,B.E,IT,91,Ongoing,Yes,38,Intermediate,No,No
1820,80,75,tier3,B.E,EEE,84,Yes,Yes,40,Advanced,Yes,No
1821,93,69,tier3,BTech,EEE,60,Yes,No,0,Advanced,Yes,No
1822,79,60,tier3,B.E,CIVIL,60,Ongoing,No,0,Intermediate,Yes,No
1823,69,58,tier3,B.E,DS&AI,80,No,Yes,56,Novice,No,No
1824,84,62,tier3,BTech,CIVIL,61,No,No,0,Advanced,Yes,No
1825,66,67,tier3,B.E,CSE,71,No,No,0,Intermediate,No,No
1826,83,80,tier2,BTech,DS&AI,85,Ongoing,Yes,85,Novice,Yes,No
1827,69,63,tier3,B.E,ECE,70,Ongoing,No,0,Intermediate,Yes,No
1828,67,70,tier3,BTech,ECE,80,No,Yes,94,Novice,Yes,No
1829,87,90,tier1,B.E,CSE,80,Ongoing,Yes,80,Advanced,Yes,No
1830,87,63,tier3,B.E,EEE,76,Yes,Yes,50,Advanced,Yes,No
1831,78,78,tier3,B.E,DS&AI,76,Yes,Yes,36,Novice,Yes,No
1832,75,61,tier3,B.E,EEE,68,No,No,0,Novice,No,No
1833,77,95,tier1,B.E,CIVIL,78,Ongoing,Yes,97,Advanced,Yes,Yes
1834,79,55,tier3,BTech,MECH,72,No,No,0,Advanced,Yes,No
1835,98,70,tier3,B.E,MECH,73,Yes,No,0,Advanced,No,No
1836,71,85,tier2,B.E,CSE,92,No,Yes,44,Advanced,No,No
1837,96,55,tier3,BTech,CSE,74,No,No,0,Novice,No,No
1838,95,70,tier3,B.E,IT,86,Ongoing,Yes,52,Novice,Yes,No
1839,78,73,tier3,BTech,CIVIL,73,No,No,0,Advanced,No,No
1840,81,63,tier3,B.E,CIVIL,79,No,Yes,47,Intermediate,No,No
1841,93,59,tier3,B.E,EEE,95,Ongoing,Yes,84,Advanced,No,No
1842,93,96,tier1,BTech,IT,82,Ongoing,Yes,57,Advanced,No,No
1843,67,67,tier3,B.E,DS&AI,92,Ongoing,Yes,68,Novice,Yes,No
1844,98,75,tier3,BTech,IT,74,Yes,No,0,Advanced,Yes,No
1845,97,72,tier3,B.E,MECH,93,Ongoing,Yes,72,Advanced,No,No
1846,78,58,tier3,BTech,MECH,83,Ongoing,Yes,94,Novice,No,No
1847,87,96,tier1,BTech,DS&AI,65,No,No,0,Advanced,Yes,No
1848,77,84,tier2,B.E,EEE,82,No,Yes,87,Novice,No,No
1849,93,56,tier3,BTech,ECE,90,Yes,Yes,37,Advanced,No,No
1850,73,55,tier3,B.E,MECH,95,Ongoing,Yes,95,Novice,Yes,No
1851,88,86,tier2,BTech,MECH,91,Yes,Yes,63,Novice,Yes,No
1852,69,92,tier1,BTech,CIVIL,86,Yes,Yes,96,Novice,No,No
1853,90,78,tier3,B.E,MECH,82,No,Yes,35,Novice,No,No
1854,81,76,tier3,BTech,IT,93,No,Yes,84,Advanced,No,No
1855,96,82,tier2,B.E,CIVIL,72,Ongoing,No,0,Advanced,No,No
1856,69,96,tier1,BTech,CIVIL,74,No,No,0,Novice,Yes,No
1857,70,63,tier3,BTech,CSE,66,No,No,0,Novice,No,No
1858,98,70,tier3,BTech,MECH,69,Ongoing,No,0,Intermediate,No,No
1859,84,64,tier3,B.E,CIVIL,74,No,No,0,Novice,No,No
1860,86,74,tier3,BTech,ECE,83,Yes,Yes,38,Advanced,No,No
1861,85,73,tier3,B.E,CSE,79,Ongoing,Yes,46,Advanced,No,No
1862,81,73,tier3,B.E,EEE,93,Yes,Yes,63,Intermediate,No,No
1863,80,62,tier3,BTech,DS&AI,75,Yes,No,0,Intermediate,No,No
1864,90,66,tier3,B.E,ECE,76,Ongoing,Yes,58,Advanced,Yes,No
1865,89,69,tier3,B.E,EEE,77,Yes,Yes,41,Novice,Yes,No
1866,97,91,tier1,B.E,ECE,85,No,Yes,58,Novice,Yes,No
1867,74,61,tier3,BTech,CSE,77,Ongoing,Yes,92,Intermediate,No,No
1868,76,55,tier3,B.E,CSE,95,No,Yes,73,Advanced,Yes,No
1869,77,58,tier3,BTech,CIVIL,94,Ongoing,Yes,53,Advanced,No,No
1870,78,94,tier1,B.E,EEE,85,Ongoing,Yes,74,Novice,No,No
1871,70,64,tier3,B.E,ECE,81,Yes,Yes,83,Intermediate,No,No
1872,97,94,tier1,BTech,CSE,67,Yes,No,0,Advanced,Yes,No
1873,69,57,tier3,B.E,ECE,63,Ongoing,No,0,Intermediate,Yes,No
1874,71,88,tier2,BTech,MECH,78,Yes,Yes,35,Advanced,Yes,No
1875,92,66,tier3,B.E,ECE,71,Yes,No,0,Novice,No,No
1876,78,64,tier3,B.E,CIVIL,67,Yes,No,0,Novice,Yes,No
1877,88,96,tier1,BTech,DS&AI,94,Yes,Yes,49,Novice,No,No
1878,88,77,tier3,BTech,ECE,70,No,No,0,Intermediate,No,No
1879,74,89,tier2,BTech,EEE,89,Yes,Yes,68,Intermediate,Yes,No
1880,91,83,tier2,B.E,IT,61,Ongoing,No,0,Advanced,Yes,No
1881,92,60,tier3,BTech,MECH,60,Yes,No,0,Intermediate,Yes,No
1882,92,71,tier3,BTech,CSE,62,No,No,0,Novice,Yes,No
1883,74,82,tier2,BTech,CSE,89,No,Yes,78,Intermediate,Yes,No
1884,66,58,tier3,B.E,ECE,77,Yes,Yes,87,Advanced,Yes,Yes
1885,73,57,tier3,B.E,CSE,63,Yes,No,0,Advanced,No,No
1886,83,86,tier2,BTech,ECE,95,Yes,Yes,84,Novice,Yes,No
1887,72,69,tier3,B.E,ECE,66,No,No,0,Intermediate,No,No
1888,98,95,tier1,B.E,CIVIL,64,Yes,No,0,Advanced,No,No
1889,67,58,tier3,BTech,IT,90,Ongoing,Yes,41,Intermediate,Yes,No
1890,77,63,tier3,B.E,CSE,81,Yes,Yes,81,Novice,No,No
1891,86,75,tier3,BTech,IT,91,Yes,Yes,36,Intermediate,No,No
1892,74,60,tier3,BTech,CSE,83,Yes,Yes,49,Novice,No,No
1893,70,60,tier3,B.E,ECE,92,Ongoing,Yes,72,Advanced,Yes,No
1894,98,90,tier1,B.E,IT,77,Ongoing,Yes,47,Intermediate,No,No
1895,87,58,tier3,BTech,DS&AI,94,No,Yes,71,Advanced,Yes,No
1896,72,59,tier3,BTech,MECH,76,Ongoing,Yes,65,Novice,No,No
1897,80,79,tier3,BTech,DS&AI,73,Ongoing,No,0,Novice,No,No
1898,97,65,tier3,BTech,CSE,69,Ongoing,No,0,Advanced,No,No
1899,90,71,tier3,B.E,CIVIL,77,No,Yes,35,Intermediate,No,No
1900,73,78,tier3,B.E,DS&AI,89,Ongoing,Yes,41,Advanced,Yes,No
1901,91,73,tier3,B.E,ECE,80,No,Yes,67,Intermediate,Yes,No
1902,97,85,tier2,BTech,DS&AI,78,Yes,Yes,57,Advanced,No,No
1903,95,95,tier1,BTech,ECE,79,Ongoing,Yes,53,Novice,No,No
1904,85,83,tier2,BTech,MECH,78,Ongoing,Yes,45,Novice,No,No
1905,75,85,tier2,BTech,EEE,81,Yes,Yes,40,Novice,No,No
1906,78,89,tier2,B.E,IT,78,No,Yes,75,Novice,No,No
1907,83,76,tier3,B.E,ECE,79,No,Yes,61,Intermediate,No,No
1908,80,70,tier3,B.E,IT,84,Yes,Yes,35,Novice,Yes,No
1909,89,92,tier1,B.E,MECH,68,No,No,0,Intermediate,No,No
1910,89,88,tier2,BTech,MECH,87,Yes,Yes,80,Advanced,No,No
1911,81,87,tier2,BTech,DS&AI,87,Ongoing,Yes,79,Advanced,No,No
1912,76,62,tier3,BTech,IT,94,Yes,Yes,38,Novice,No,No
1913,86,74,tier3,BTech,IT,74,No,No,0,Novice,No,No
1914,88,59,tier3,BTech,MECH,75,No,No,0,Advanced,Yes,No
1915,84,58,tier3,BTech,CSE,70,No,No,0,Advanced,Yes,No
1916,95,70,tier3,BTech,DS&AI,81,Yes,Yes,44,Advanced,No,No
1917,86,70,tier3,B.E,DS&AI,90,No,Yes,40,Advanced,No,No
1918,68,76,tier3,BTech,IT,93,Yes,Yes,91,Intermediate,No,No
1919,74,74,tier3,B.E,EEE,93,Yes,Yes,39,Advanced,Yes,No
1920,77,57,tier3,B.E,CIVIL,95,No,Yes,52,Advanced,Yes,No
1921,83,68,tier3,B.E,DS&AI,70,Yes,No,0,Intermediate,No,No
1922,66,74,tier3,BTech,CIVIL,81,No,Yes,54,Intermediate,No,No
1923,67,55,tier3,BTech,ECE,76,Ongoing,Yes,60,Advanced,No,No
1924,80,74,tier3,B.E,ECE,65,Yes,No,0,Intermediate,No,No
1925,70,85,tier2,B.E,EEE,63,Ongoing,No,0,Intermediate,Yes,No
1926,96,95,tier1,BTech,CIVIL,78,Yes,Yes,77,Advanced,Yes,No
1927,86,70,tier3,BTech,CIVIL,67,No,No,0,Advanced,Yes,No
1928,71,87,tier2,B.E,EEE,65,Yes,No,0,Intermediate,No,No
1929,95,79,tier3,BTech,CSE,78,Yes,Yes,54,Intermediate,No,No
1930,89,81,tier2,B.E,IT,67,Yes,No,0,Advanced,Yes,No
1931,92,89,tier2,BTech,MECH,82,No,Yes,88,Advanced,No,No
1932,96,80,tier2,BTech,CSE,72,Ongoing,No,0,Intermediate,No,No
1933,73,77,tier3,B.E,CIVIL,70,Ongoing,No,0,Intermediate,Yes,No
1934,68,76,tier3,B.E,DS&AI,78,Ongoing,Yes,96,Novice,Yes,No
1935,94,85,tier2,BTech,CSE,62,Ongoing,No,0,Novice,No,No
1936,82,61,tier3,B.E,CSE,64,Ongoing,No,0,Advanced,No,No
1937,91,81,tier2,B.E,ECE,91,Ongoing,Yes,39,Novice,Yes,No
1938,67,62,tier3,BTech,ECE,92,Ongoing,Yes,56,Novice,Yes,No
1939,81,89,tier2,BTech,IT,77,Yes,Yes,94,Novice,Yes,No
1940,90,77,tier3,BTech,EEE,63,No,No,0,Advanced,No,No
1941,86,63,tier3,B.E,DS&AI,62,Yes,No,0,Intermediate,No,No
1942,71,71,tier3,BTech,DS&AI,61,Yes,No,0,Advanced,Yes,No
1943,84,78,tier3,B.E,EEE,65,Yes,No,0,Novice,No,No
1944,94,67,tier3,B.E,DS&AI,76,No,Yes,57,Novice,Yes,No
1945,80,76,tier3,BTech,IT,89,Ongoing,Yes,78,Intermediate,Yes,No
1946,98,68,tier3,BTech,IT,76,Yes,Yes,87,Novice,No,No
1947,74,66,tier3,BTech,DS&AI,87,No,Yes,67,Novice,No,No
1948,87,94,tier1,B.E,MECH,88,Ongoing,Yes,47,Advanced,Yes,No
1949,66,67,tier3,BTech,ECE,65,Ongoing,No,0,Intermediate,Yes,No
1950,71,55,tier3,BTech,EEE,88,Yes,Yes,49,Intermediate,Yes,No
1951,68,91,tier1,BTech,MECH,62,Yes,No,0,Advanced,Yes,No
1952,76,65,tier3,BTech,CIVIL,64,Ongoing,No,0,Advanced,Yes,No
1953,96,73,tier3,B.E,EEE,91,No,Yes,68,Advanced,No,No
1954,86,79,tier3,BTech,MECH,90,Ongoing,Yes,78,Novice,Yes,No
1955,71,75,tier3,BTech,DS&AI,69,Ongoing,No,0,Novice,Yes,No
1956,91,84,tier2,B.E,ECE,74,Yes,No,0,Advanced,No,No
1957,81,63,tier3,BTech,EEE,84,Ongoing,Yes,50,Advanced,No,No
1958,72,59,tier3,B.E,CIVIL,77,Ongoing,Yes,87,Advanced,No,No
1959,94,88,tier2,B.E,MECH,61,Yes,No,0,Intermediate,Yes,No
1960,92,74,tier3,BTech,ECE,94,Yes,Yes,55,Intermediate,No,No
1961,80,55,tier3,B.E,CIVIL,63,Yes,No,0,Intermediate,No,No
1962,92,59,tier3,B.E,ECE,71,Ongoing,No,0,Advanced,No,No
1963,67,65,tier3,B.E,CIVIL,68,Yes,No,0,Advanced,Yes,No
1964,75,77,tier3,BTech,CSE,94,Ongoing,Yes,87,Intermediate,Yes,Yes
1965,96,69,tier3,BTech,IT,95,Yes,Yes,64,Intermediate,Yes,No
1966,98,96,tier1,BTech,ECE,66,No,No,0,Intermediate,No,No
1967,93,61,tier3,BTech,EEE,67,Ongoing,No,0,Intermediate,No,No
1968,75,63,tier3,BTech,IT,93,Ongoing,Yes,59,Novice,No,No
1969,96,82,tier2,BTech,ECE,76,Yes,Yes,84,Advanced,No,No
1970,85,80,tier2,B.E,CSE,73,Ongoing,No,0,Intermediate,No,No
1971,98,86,tier2,B.E,CIVIL,87,Ongoing,Yes,86,Intermediate,Yes,Yes
1972,74,96,tier1,B.E,ECE,72,Yes,No,0,Advanced,Yes,No
1973,98,84,tier2,BTech,IT,79,Ongoing,Yes,86,Advanced,Yes,Yes
1974,74,88,tier2,B.E,EEE,90,No,Yes,65,Advanced,No,No
1975,98,68,tier3,B.E,CIVIL,75,No,No,0,Intermediate,Yes,No
1976,67,77,tier3,BTech,EEE,82,No,Yes,43,Intermediate,No,No
1977,90,55,tier3,B.E,CIVIL,69,Yes,No,0,Novice,Yes,No
1978,80,92,tier1,BTech,DS&AI,76,Yes,Yes,78,Intermediate,Yes,No
1979,86,78,tier3,B.E,ECE,67,No,No,0,Intermediate,Yes,No
1980,87,86,tier2,B.E,ECE,80,Yes,Yes,67,Intermediate,No,No
1981,79,66,tier3,BTech,IT,76,No,Yes,35,Advanced,No,No
1982,94,60,tier3,BTech,ECE,72,Yes,No,0,Advanced,Yes,No
1983,83,86,tier2,BTech,IT,66,Ongoing,No,0,Advanced,No,No
1984,67,59,tier3,B.E,ECE,91,Ongoing,Yes,64,Advanced,Yes,No
1985,75,71,tier3,B.E,EEE,94,Yes,Yes,84,Advanced,Yes,No
1986,97,62,tier3,BTech,EEE,84,Ongoing,Yes,39,Advanced,Yes,No
1987,74,67,tier3,B.E,ECE,90,Yes,Yes,82,Novice,No,No
1988,71,79,tier3,BTech,CSE,94,No,Yes,55,Advanced,No,No
1989,80,84,tier2,BTech,IT,63,No,No,0,Advanced,No,No
1990,76,89,tier2,B.E,IT,65,Ongoing,No,0,Intermediate,No,No
1991,89,62,tier3,B.E,CSE,78,Yes,Yes,79,Advanced,No,No
1992,93,66,tier3,BTech,EEE,69,No,No,0,Intermediate,No,No
1993,66,61,tier3,BTech,EEE,92,Yes,Yes,38,Novice,No,No
1994,93,91,tier1,BTech,IT,84,No,Yes,71,Novice,No,No
1995,82,69,tier3,BTech,IT,93,Ongoing,Yes,74,Novice,Yes,No
1996,98,72,tier3,B.E,ECE,62,Ongoing,No,0,Intermediate,No,No
1997,94,72,tier3,B.E,ECE,74,No,No,0,Advanced,No,No
1998,68,76,tier3,BTech,ECE,75,No,No,0,Novice,No,No
1999,73,82,tier2,B.E,MECH,64,Ongoing,No,0,Advanced,No,No
